,ANO_ELEICAO,NUM_TURNO,SIGLA_UF,SIGLA_UE,DESCRICAO_UE,DESCRICAO_CARGO,NOME_CANDIDATO,DES_SITUACAO_CANDIDATURA,NUMERO_PARTIDO,DATA_NASCIMENTO,IDADE_DATA_ELEICAO,DESCRICAO_SEXO,DESCRICAO_ESTADO_CIVIL,SIGLA_UF_NASCIMENTO,CODIGO_MUNICIPIO_NASCIMENTO,DESPESA_MAX_CAMPANHA,DESC_SIT_TOT_TURNO,MUNICIPIO,data_nasc,data_posse,IDADE,SEXO,ESTADO_CIVIL,ELEITO,MIGRANTE,DESPESA_MAX,ANO,LIG_MUN,COD,NM_MUN,MULHERES_EL,IDOSOS_EL,ENS_SUPERIOR_EL,VR_RECEITA,VR_DESPESA,PREFEITO_ANTERIOR,PARTIDO_ANTERIOR,CODIGO_IBGE,AREAKM2,NOME_MUN,CDG,POPULACAO,PIB,BANDA_LARGA,RECEITA_CORR,DESPESA_CORR,REELEICAO,MESMO_PARTIDO,PIBPERCPT,RECEITA_PERCPT,DESPESA_PERCPT,PROP_INTERNET,DUMMY_ANO
37,2008,1,CE,13420,ARARENDÁ,PREFEITO,JOSE ADRIANO PAIVA DE AGUIAR,DEFERIDO,40,11/02/1972,-1,MASCULINO,CASADO(A),PI,-1,-1.0,ELEITO,ARARENDÁ - CE,1972-11-02,2009-01-01,36.18904109589041,1,1,1,0,-1e-06,2008,ARARENDÁ - 2008,JOSE ADRIANO PAIVA DE AGUIAR ARARENDÁ - 2008,ARARENDÁ,0.47058823529411764,0.25,0.058823529411764705,58346.2,58346.2,,,2301257,344.1,Ararendá - CE,2301257 - 2008,11085.0,33394,11.0,105826.77388184,105826.77388184,0,0,3012.539467749211,9.546844734491655,9.546844734491655,0.0009923319801533603,0
38,2008,1,CE,13250,ARARIPE,PREFEITO,JOSÉ HUMBERTO GERMANO CORREIA,DEFERIDO,45,27/06/1959,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,ARARIPE - CE,1959-06-27,2009-01-01,49.55068493150685,1,1,1,1,-1e-06,2008,ARARIPE - 2008,JOSÉ HUMBERTO GERMANO CORREIA ARARIPE - 2008,ARARIPE,0.461038961038961,0.2922077922077922,0.07142857142857142,70898.8,70898.8,FRANCISCO HUMBERTO DE MENEZES BEZERRA,45.0,2301307,1099.9,Araripe - CE,2301307 - 2008,22133.0,73651,16.0,128594.34335216001,128594.34335216001,0,1,3327.6555369809785,5.810072893514662,5.810072893514662,0.000722902453350201,0
39,2008,1,CE,13250,ARARIPE,PREFEITO,JUCELIO NUNES DE ALENCAR,DEFERIDO,11,02/05/1966,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,ARARIPE - CE,1966-02-05,2009-01-01,42.93424657534246,1,1,0,1,-1e-06,2008,ARARIPE - 2008,JUCELIO NUNES DE ALENCAR ARARIPE - 2008,ARARIPE,0.461038961038961,0.2922077922077922,0.07142857142857142,52440.0,52440.0,FRANCISCO HUMBERTO DE MENEZES BEZERRA,45.0,2301307,1099.9,Araripe - CE,2301307 - 2008,22133.0,73651,16.0,95114.266608,95114.266608,0,0,3327.6555369809785,4.2973960424705195,4.2973960424705195,0.000722902453350201,0
40,2008,1,CE,13250,ARARIPE,PREFEITO,OLGA MARIA LOIOLA ALENCAR DE SOUSA,DEFERIDO,40,13/04/1952,-1,FEMININO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,ARARIPE - CE,1952-04-13,2009-01-01,56.75890410958904,0,1,0,1,-1e-06,2008,ARARIPE - 2008,OLGA MARIA LOIOLA ALENCAR DE SOUSA ARARIPE - 2008,ARARIPE,0.461038961038961,0.2922077922077922,0.07142857142857142,6635.0,6635.0,FRANCISCO HUMBERTO DE MENEZES BEZERRA,45.0,2301307,1099.9,Araripe - CE,2301307 - 2008,22133.0,73651,16.0,12034.385182,12034.385182,0,0,3327.6555369809785,0.5437304107893192,0.5437304107893192,0.000722902453350201,0
41,2008,1,CE,13277,ARATUBA,PREFEITO,JOAO LEITE FILHO,DEFERIDO,13,08/04/1959,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,ARATUBA - CE,1959-08-04,2009-01-01,49.446575342465756,1,1,0,1,-1e-06,2008,ARATUBA - 2008,JOAO LEITE FILHO ARATUBA - 2008,ARATUBA,0.47058823529411764,0.27205882352941174,0.08088235294117647,31393.5,31393.5,JOAO LEITE FILHO,13.0,2301406,114.8,Aratuba - CE,2301406 - 2008,12477.0,59396,12.0,56940.6889542,56940.6889542,1,1,4760.439208142983,4.56365223645107,4.56365223645107,0.0009617696561673479,0
42,2008,1,CE,13277,ARATUBA,PREFEITO,JULIO CESAR LIMA BATISTA,DEFERIDO,22,27/08/1952,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,ARATUBA - CE,1952-08-27,2009-01-01,56.38630136986301,1,1,1,1,-1e-06,2008,ARATUBA - 2008,JULIO CESAR LIMA BATISTA ARATUBA - 2008,ARATUBA,0.47058823529411764,0.27205882352941174,0.08088235294117647,77576.66,77559.43,JOAO LEITE FILHO,13.0,2301406,114.8,Aratuba - CE,2301406 - 2008,12477.0,59396,12.0,140706.466853512,140675.21554127597,0,0,4760.439208142983,11.277267520518716,11.274762806866713,0.0009617696561673479,0
43,2008,1,CE,13293,ARNEIROZ,PREFEITO,ANTONIO MONTEIRO PEDROSA FILHO,DEFERIDO,15,03/07/1972,-1,MASCULINO,SOLTEIRO(A),CE,-1,-1.0,ELEITO,ARNEIROZ - CE,1972-03-07,2009-01-01,36.846575342465755,1,0,1,1,-1e-06,2008,ARNEIROZ - 2008,ANTONIO MONTEIRO PEDROSA FILHO ARNEIROZ - 2008,ARNEIROZ,0.4925373134328358,0.27611940298507465,0.05970149253731343,9960.0,9960.0,ANA MARIA CUSTODIO DIAS,13.0,2301505,1066.4,Arneiroz - CE,2301505 - 2008,7497.0,27325,8.0,18065.181072,18065.181072,0,0,3644.7912498332666,2.409654671468587,2.409654671468587,0.001067093504068294,0
44,2008,1,CE,13293,ARNEIROZ,PREFEITO,JOSÉ NEY LEAL PETROLA,DEFERIDO,45,13/04/1950,-1,MASCULINO,VIÚVO(A),CE,-1,-1.0,NÃO ELEITO,ARNEIROZ - CE,1950-04-13,2009-01-01,58.76164383561644,1,0,0,1,-1e-06,2008,ARNEIROZ - 2008,JOSÉ NEY LEAL PETROLA ARNEIROZ - 2008,ARNEIROZ,0.4925373134328358,0.27611940298507465,0.05970149253731343,10350.0,10346.48,ANA MARIA CUSTODIO DIAS,13.0,2301505,1066.4,Arneiroz - CE,2301505 - 2008,7497.0,27325,8.0,18772.55262,18766.168138335997,0,0,3644.7912498332666,2.504008619447779,2.5031570145839668,0.001067093504068294,0
46,2008,1,CE,13315,ASSARÉ,PREFEITO,ANTONIO HUMBERTO SILVA ALENCAR,DEFERIDO,40,14/11/1965,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,ASSARÉ - CE,1965-11-14,2009-01-01,43.16164383561644,1,1,0,1,-1e-06,2008,ASSARÉ - 2008,ANTONIO HUMBERTO SILVA ALENCAR ASSARÉ - 2008,ASSARÉ,0.453416149068323,0.32919254658385094,0.06832298136645963,51868.0,51868.0,,,2301604,1116.3,Assaré - CE,2301604 - 2008,22412.0,76253,24.0,94076.7883376,94076.7883376,0,0,3402.3291094056754,4.19760790369445,4.19760790369445,0.0010708548991611637,0
47,2008,1,CE,13315,ASSARÉ,PREFEITO,FRANCISCO EVANDERTO ALMEIDA,DEFERIDO,45,08/11/1954,-1,MASCULINO,DIVORCIADO(A),CE,-1,-1.0,ELEITO,ASSARÉ - CE,1954-08-11,2009-01-01,54.43013698630137,1,0,1,1,-1e-06,2008,ASSARÉ - 2008,FRANCISCO EVANDERTO ALMEIDA ASSARÉ - 2008,ASSARÉ,0.453416149068323,0.32919254658385094,0.06832298136645963,64200.5,64195.5,,,2301604,1116.3,Assaré - CE,2301604 - 2008,22412.0,76253,24.0,116445.14632659999,116436.0774606,0,0,3402.3291094056754,5.195660642807424,5.195255999491344,0.0010708548991611637,0
48,2008,1,CE,13331,AURORA,PREFEITO,ALCIDES JORGE EVANGELISTA FERREIRA,DEFERIDO,12,21/07/1959,-1,MASCULINO,CASADO(A),AM,-1,-1.0,NÃO ELEITO,AURORA - CE,1959-07-21,2009-01-01,49.484931506849314,1,1,0,0,-1e-06,2008,AURORA - 2008,ALCIDES JORGE EVANGELISTA FERREIRA AURORA - 2008,AURORA,0.42857142857142855,0.32298136645962733,0.06832298136645963,128535.0,128530.0,FRANCISCO CARLOS MACÊDO TAVARES,40.0,2301703,889.9,Aurora - CE,2301703 - 2008,25142.0,87216,106.0,233133.338262,233124.269396,0,0,3468.9364410150347,9.272664794447538,9.272304088616657,0.004216052819982499,0
49,2008,1,CE,13331,AURORA,PREFEITO,ALCIDES JORGE EVANGELISTA FERREIRA,DEFERIDO,12,21/07/1959,-1,MASCULINO,CASADO(A),AM,-1,-1.0,NÃO ELEITO,AURORA - CE,1959-07-21,2009-01-01,49.484931506849314,1,1,0,0,-1e-06,2008,AURORA - 2008,ALCIDES JORGE EVANGELISTA FERREIRA AURORA - 2008,AURORA,0.42857142857142855,0.32298136645962733,0.06832298136645963,128535.0,128530.0,FRANCISCO CARLOS MACÊDO TAVARES,40.0,2301703,889.9,Aurora - CE,2301703 - 2008,25142.0,87216,55.0,233133.338262,233124.269396,0,0,3468.9364410150347,9.272664794447538,9.272304088616657,0.002187574576406014,0
50,2008,1,CE,13331,AURORA,PREFEITO,JOSE ADAILTON MACEDO,DEFERIDO,45,31/03/1967,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,AURORA - CE,1967-03-31,2009-01-01,41.78630136986301,1,1,1,1,-1e-06,2008,AURORA - 2008,JOSE ADAILTON MACEDO AURORA - 2008,AURORA,0.42857142857142855,0.32298136645962733,0.06832298136645963,15258.0,15258.0,FRANCISCO CARLOS MACÊDO TAVARES,40.0,2301703,889.9,Aurora - CE,2301703 - 2008,25142.0,87216,106.0,27674.5514856,27674.5514856,0,0,3468.9364410150347,1.1007299135152335,1.1007299135152335,0.004216052819982499,0
51,2008,1,CE,13331,AURORA,PREFEITO,JOSE ADAILTON MACEDO,DEFERIDO,45,31/03/1967,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,AURORA - CE,1967-03-31,2009-01-01,41.78630136986301,1,1,1,1,-1e-06,2008,AURORA - 2008,JOSE ADAILTON MACEDO AURORA - 2008,AURORA,0.42857142857142855,0.32298136645962733,0.06832298136645963,15258.0,15258.0,FRANCISCO CARLOS MACÊDO TAVARES,40.0,2301703,889.9,Aurora - CE,2301703 - 2008,25142.0,87216,55.0,27674.5514856,27674.5514856,0,0,3468.9364410150347,1.1007299135152335,1.1007299135152335,0.002187574576406014,0
52,2008,1,CE,13358,BAIXIO,PREFEITO,ARMANDO QUARESMA TRIGUEIRO,DEFERIDO,12,30/01/1953,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BAIXIO - CE,1953-01-30,2009-01-01,55.95890410958904,1,1,0,1,-1e-06,2008,BAIXIO - 2008,ARMANDO QUARESMA TRIGUEIRO BAIXIO - 2008,BAIXIO,0.48412698412698413,0.2777777777777778,0.07936507936507936,26167.85,26167.85,FRANKLIN MONTEIRO AUGUSTO LIMA,12.0,2301802,146.4,Baixio - CE,2301802 - 2008,5971.0,18901,8.0,47462.54503161999,47462.54503161999,0,1,3165.4664210350024,7.94884358258583,7.94884358258583,0.001339809077206498,0
53,2008,1,CE,13358,BAIXIO,PREFEITO,GLÓRIA ISABEL PIRES FERREIRA,DEFERIDO,15,31/03/1951,-1,FEMININO,DIVORCIADO(A),CE,-1,-1.0,ELEITO,BAIXIO - CE,1951-03-31,2009-01-01,57.797260273972604,0,0,1,1,-1e-06,2008,BAIXIO - 2008,GLÓRIA ISABEL PIRES FERREIRA BAIXIO - 2008,BAIXIO,0.48412698412698413,0.2777777777777778,0.07936507936507936,20000.0,20000.0,FRANKLIN MONTEIRO AUGUSTO LIMA,12.0,2301802,146.4,Baixio - CE,2301802 - 2008,5971.0,18901,8.0,36275.464,36275.464,0,0,3165.4664210350024,6.0752744933846925,6.0752744933846925,0.001339809077206498,0
55,2008,1,CE,13358,BAIXIO,PREFEITO,JOÃO ALDO RIBEIRO,DEFERIDO,33,02/12/1966,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BAIXIO - CE,1966-02-12,2009-01-01,42.915068493150685,1,1,0,1,-1e-06,2008,BAIXIO - 2008,JOÃO ALDO RIBEIRO BAIXIO - 2008,BAIXIO,0.48412698412698413,0.2777777777777778,0.07936507936507936,600.0,298.0,FRANKLIN MONTEIRO AUGUSTO LIMA,12.0,2301802,146.4,Baixio - CE,2301802 - 2008,5971.0,18901,8.0,1088.2639199999999,540.5044136,0,0,3165.4664210350024,0.18225823480154077,0.09052158995143192,0.001339809077206498,0
56,2008,1,CE,13382,BANABUIÚ,PREFEITO,FRANCISCO HERMES NOBRE,DEFERIDO,40,28/08/1956,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BANABUIÚ - CE,1956-08-28,2009-01-01,52.38082191780822,1,1,0,1,-1e-06,2008,BANABUIÚ - 2008,FRANCISCO HERMES NOBRE BANABUIÚ - 2008,BANABUIÚ,0.45454545454545453,0.2857142857142857,0.05844155844155844,17400.0,17400.0,,,2301851,1080.0,Banabuiú - CE,2301851 - 2008,18196.0,90156,13.0,31559.65368,31559.65368,0,0,4954.715322048802,1.734428098483183,1.734428098483183,0.0007144427346669598,0
57,2008,1,CE,13382,BANABUIÚ,PREFEITO,JOSÉ ARIMATEIA DA SILVA,DEFERIDO,13,28/10/1959,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BANABUIÚ - CE,1959-10-28,2009-01-01,49.21369863013699,1,1,0,1,-1e-06,2008,BANABUIÚ - 2008,JOSÉ ARIMATEIA DA SILVA BANABUIÚ - 2008,BANABUIÚ,0.45454545454545453,0.2857142857142857,0.05844155844155844,110482.8,110482.8,,,2301851,1080.0,Banabuiú - CE,2301851 - 2008,18196.0,90156,13.0,200390.74170096,200390.74170096,0,0,4954.715322048802,11.012900730982635,11.012900730982635,0.0007144427346669598,0
58,2008,1,CE,13382,BANABUIÚ,PREFEITO,VERIDIANO PEREIRA DE SALES,DEFERIDO,45,22/06/1951,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,BANABUIÚ - CE,1951-06-22,2009-01-01,57.56986301369863,1,1,1,1,-1e-06,2008,BANABUIÚ - 2008,VERIDIANO PEREIRA DE SALES BANABUIÚ - 2008,BANABUIÚ,0.45454545454545453,0.2857142857142857,0.05844155844155844,142350.0,142350.0,,,2301851,1080.0,Banabuiú - CE,2301851 - 2008,18196.0,90156,13.0,258190.61502,258190.61502,0,0,4954.715322048802,14.189416081556386,14.189416081556386,0.0007144427346669598,0
60,2008,1,CE,13374,BARBALHA,PREFEITO,FRANCISCO ROMMEL FEIJÓ DE SÁ,DEFERIDO,14,08/02/1953,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BARBALHA - CE,1953-08-02,2009-01-01,55.45479452054794,1,1,0,1,-1e-06,2008,BARBALHA - 2008,FRANCISCO ROMMEL FEIJÓ DE SÁ BARBALHA - 2008,BARBALHA,0.45348837209302323,0.3488372093023256,0.09883720930232558,194860.0,194859.05,ANTONIO ÉRICSON ALBUQUERQUE SAMPAIO,15.0,2301901,599.3,Barbalha - CE,2301901 - 2008,52496.0,298219,454.0,353431.845752,353430.12266745995,0,0,5680.794727217311,6.732548113227675,6.732515290068957,0.008648277964035354,0
61,2008,1,CE,13374,BARBALHA,PREFEITO,JOSÉ LEITE GONÇALVES CRUZ,DEFERIDO,13,24/09/1956,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,BARBALHA - CE,1956-09-24,2009-01-01,52.30684931506849,1,1,1,1,-1e-06,2008,BARBALHA - 2008,JOSÉ LEITE GONÇALVES CRUZ BARBALHA - 2008,BARBALHA,0.45348837209302323,0.3488372093023256,0.09883720930232558,48026.4,48026.4,ANTONIO ÉRICSON ALBUQUERQUE SAMPAIO,15.0,2301901,599.3,Barbalha - CE,2301901 - 2008,52496.0,298219,454.0,87108.99721248,87108.99721248,0,0,5680.794727217311,1.6593454208412068,1.6593454208412068,0.008648277964035354,0
62,2008,1,CE,13129,BARREIRA,PREFEITO,ANTONIO COSTA DO NASCIMENTO,DEFERIDO,13,01/01/1949,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BARREIRA - CE,1949-01-01,2009-01-01,60.04109589041096,1,1,0,1,-1e-06,2008,BARREIRA - 2008,ANTONIO COSTA DO NASCIMENTO BARREIRA - 2008,BARREIRA,0.47368421052631576,0.3092105263157895,0.07236842105263158,16950.0,16950.0,CARLOS AUGUSTO JACO TEIXEIRA,25.0,2301950,240.9,Barreira - CE,2301950 - 2008,19257.0,68675,13.0,30743.45574,30743.45574,0,0,3566.2356545671705,1.5964820968998288,1.5964820968998288,0.0006750791919821363,0
63,2008,1,CE,13129,BARREIRA,PREFEITO,ANTONIO PEIXOTO SALDANHA,DEFERIDO,15,26/07/1960,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,BARREIRA - CE,1960-07-26,2009-01-01,48.46849315068493,1,1,1,1,-1e-06,2008,BARREIRA - 2008,ANTONIO PEIXOTO SALDANHA BARREIRA - 2008,BARREIRA,0.47368421052631576,0.3092105263157895,0.07236842105263158,65158.08,65158.08,CARLOS AUGUSTO JACO TEIXEIRA,25.0,2301950,240.9,Barreira - CE,2301950 - 2008,19257.0,68675,13.0,118181.979267456,118181.979267456,0,0,3566.2356545671705,6.137091928517215,6.137091928517215,0.0006750791919821363,0
65,2008,1,CE,13129,BARREIRA,PREFEITO,JOSÉ BERNARDO DE ARAÚJO TORRES,DEFERIDO,12,30/10/1960,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BARREIRA - CE,1960-10-30,2009-01-01,48.205479452054796,1,1,0,1,-1e-06,2008,BARREIRA - 2008,JOSÉ BERNARDO DE ARAÚJO TORRES BARREIRA - 2008,BARREIRA,0.47368421052631576,0.3092105263157895,0.07236842105263158,15899.6,15899.6,CARLOS AUGUSTO JACO TEIXEIRA,25.0,2301950,240.9,Barreira - CE,2301950 - 2008,19257.0,68675,13.0,28838.26837072,28838.26837072,0,0,3566.2356545671705,1.4975473007592046,1.4975473007592046,0.0006750791919821363,0
66,2008,1,CE,13129,BARREIRA,PREFEITO,LUIS FERNANDES DE LIMA,DEFERIDO,31,04/05/1959,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BARREIRA - CE,1959-04-05,2009-01-01,49.778082191780825,1,1,0,1,-1e-06,2008,BARREIRA - 2008,LUIS FERNANDES DE LIMA BARREIRA - 2008,BARREIRA,0.47368421052631576,0.3092105263157895,0.07236842105263158,815.0,815.0,CARLOS AUGUSTO JACO TEIXEIRA,25.0,2301950,240.9,Barreira - CE,2301950 - 2008,19257.0,68675,13.0,1478.225158,1478.225158,0,0,3566.2356545671705,0.0767630034792543,0.0767630034792543,0.0006750791919821363,0
67,2008,1,CE,13390,BARRO,PREFEITO,JOAO RICARDO FEITOSA,DEFERIDO,12,29/05/1963,-1,MASCULINO,DIVORCIADO(A),CE,-1,-1.0,NÃO ELEITO,BARRO - CE,1963-05-29,2009-01-01,45.62739726027397,1,0,0,1,-1e-06,2008,BARRO - 2008,JOAO RICARDO FEITOSA BARRO - 2008,BARRO,0.46794871794871795,0.3525641025641026,0.07051282051282051,109189.0,109143.67,JOAQUIM ALVES DO NASCIMENTO,23.0,2302008,711.9,Barro - CE,2302008 - 2008,21429.0,83269,111.0,198044.0819348,197961.86359564398,0,0,3885.808950487657,9.241872319510943,9.238035540419244,0.005179896402071959,0
68,2008,1,CE,13390,BARRO,PREFEITO,JOSÉ MARQUINÉLIO TAVARES,DEFERIDO,25,07/11/1954,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,BARRO - CE,1954-07-11,2009-01-01,54.515068493150686,1,1,1,1,-1e-06,2008,BARRO - 2008,JOSÉ MARQUINÉLIO TAVARES BARRO - 2008,BARRO,0.46794871794871795,0.3525641025641026,0.07051282051282051,27285.0,27010.0,JOAQUIM ALVES DO NASCIMENTO,23.0,2302008,711.9,Barro - CE,2302008 - 2008,21429.0,83269,111.0,49488.801762,48990.014132,0,0,3885.808950487657,2.3094312269354615,2.286154936394605,0.005179896402071959,0
69,2008,1,CE,13404,BARROQUINHA,PREFEITO,ADEMAR PINTO VERAS,DEFERIDO,14,15/06/1960,-1,MASCULINO,SOLTEIRO(A),CE,-1,-1.0,ELEITO,BARROQUINHA - CE,1960-06-15,2009-01-01,48.58082191780822,1,0,1,1,-1e-06,2008,BARROQUINHA - 2008,ADEMAR PINTO VERAS BARROQUINHA - 2008,BARROQUINHA,0.4772727272727273,0.2196969696969697,0.08333333333333333,17541.22,17539.42,ADEMAR PINTO VERAS,14.0,2302057,383.4,Barroquinha - CE,2302057 - 2008,15418.0,51555,16.0,31815.794731304002,31812.529939543998,1,1,3343.818912958879,2.0635487567326503,2.063337004770009,0.0010377480866519651,0
70,2008,1,CE,13412,BATURITÉ,PREFEITO,CRISTIANE BRAGA SARAIVA,DEFERIDO,13,05/03/1979,-1,FEMININO,SOLTEIRO(A),CE,-1,-1.0,NÃO ELEITO,BATURITÉ - CE,1979-05-03,2009-01-01,29.687671232876713,0,0,0,1,-1e-06,2008,BATURITÉ - 2008,CRISTIANE BRAGA SARAIVA BATURITÉ - 2008,BATURITÉ,0.45180722891566266,0.3373493975903614,0.08433734939759036,23849.8,23944.8,,,2302107,308.6,Baturité - CE,2302107 - 2008,32968.0,137319,163.0,43258.12806536,43430.436519359995,0,0,4165.2208201892745,1.3121247289905362,1.3173512654501334,0.004944188303809755,0
71,2008,1,CE,13412,BATURITÉ,PREFEITO,JOÃO BOSCO PINTO SARAIVA,DEFERIDO,40,30/03/1955,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BATURITÉ - CE,1955-03-30,2009-01-01,53.797260273972604,1,1,0,1,-1e-06,2008,BATURITÉ - 2008,JOÃO BOSCO PINTO SARAIVA BATURITÉ - 2008,BATURITÉ,0.45180722891566266,0.3373493975903614,0.08433734939759036,10396.48,10396.48,,,2302107,308.6,Baturité - CE,2302107 - 2008,32968.0,137319,163.0,18856.856798335997,18856.856798335997,0,0,4165.2208201892745,0.571974544962873,0.571974544962873,0.004944188303809755,0
73,2008,1,CE,13439,BEBERIBE,PREFEITO,DANIEL QUEIROZ ROCHA,DEFERIDO,15,07/07/1968,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BEBERIBE - CE,1968-07-07,2009-01-01,40.515068493150686,1,1,0,1,-1e-06,2008,BEBERIBE - 2008,DANIEL QUEIROZ ROCHA BEBERIBE - 2008,BEBERIBE,0.4716981132075472,0.3333333333333333,0.0880503144654088,34500.0,34500.0,MARCOS DE QUEIROZ FERREIRA,13.0,2302206,1623.9,Beberibe - CE,2302206 - 2008,48201.0,248523,138.0,62575.1754,62575.1754,0,0,5155.971867803572,1.298213219642746,1.298213219642746,0.0028630111408477,0
74,2008,1,CE,13439,BEBERIBE,PREFEITO,JOSE ALAN KARDEC DE SOUSA,DEFERIDO,70,28/02/1973,-1,MASCULINO,SOLTEIRO(A),CE,-1,-1.0,NÃO ELEITO,BEBERIBE - CE,1973-02-28,2009-01-01,35.865753424657534,1,0,0,1,-1e-06,2008,BEBERIBE - 2008,JOSE ALAN KARDEC DE SOUSA BEBERIBE - 2008,BEBERIBE,0.4716981132075472,0.3333333333333333,0.0880503144654088,1013.0,1013.0,MARCOS DE QUEIROZ FERREIRA,13.0,2302206,1623.9,Beberibe - CE,2302206 - 2008,48201.0,248523,138.0,1837.3522516,1837.3522516,0,0,5155.971867803572,0.038118550478205844,0.038118550478205844,0.0028630111408477,0
75,2008,1,CE,13439,BEBERIBE,PREFEITO,ODIVAR FACO,DEFERIDO,45,20/01/1964,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,BEBERIBE - CE,1964-01-20,2009-01-01,44.98082191780822,1,1,1,1,-1e-06,2008,BEBERIBE - 2008,ODIVAR FACO BEBERIBE - 2008,BEBERIBE,0.4716981132075472,0.3333333333333333,0.0880503144654088,337758.47,337758.47,MARCOS DE QUEIROZ FERREIRA,13.0,2302206,1623.9,Beberibe - CE,2302206 - 2008,48201.0,248523,138.0,612617.2609590039,612617.2609590039,0,0,5155.971867803572,12.70963799421182,12.70963799421182,0.0028630111408477,0
76,2008,1,CE,13455,BELA CRUZ,PREFEITO,CARLOS CESAR DE CARVALHO,DEFERIDO,13,14/08/1965,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BELA CRUZ - CE,1965-08-14,2009-01-01,43.413698630136984,1,1,0,1,-1e-06,2008,BELA CRUZ - 2008,CARLOS CESAR DE CARVALHO BELA CRUZ - 2008,BELA CRUZ,0.4567901234567901,0.30246913580246915,0.06790123456790123,49820.0,49763.5,ELIÉSIO ROCHA ADRIANO,15.0,2302305,824.4,Bela Cruz - CE,2302305 - 2008,30687.0,83178,16.0,90362.180824,90259.7026382,0,0,2710.5288884543943,2.9446404283246976,2.941300962563952,0.0005213934239254407,0
77,2008,1,CE,13455,BELA CRUZ,PREFEITO,DANIEL ADRIANO PINTO,DEFERIDO,15,14/07/1984,-1,MASCULINO,SOLTEIRO(A),CE,-1,-1.0,NÃO ELEITO,BELA CRUZ - CE,1984-07-14,2009-01-01,24.484931506849314,1,0,0,1,-1e-06,2008,BELA CRUZ - 2008,DANIEL ADRIANO PINTO BELA CRUZ - 2008,BELA CRUZ,0.4567901234567901,0.30246913580246915,0.06790123456790123,99850.0,99850.0,ELIÉSIO ROCHA ADRIANO,15.0,2302305,824.4,Bela Cruz - CE,2302305 - 2008,30687.0,83178,16.0,181105.25402,181105.25402,0,1,2710.5288884543943,5.901693030273406,5.901693030273406,0.0005213934239254407,0
79,2008,1,CE,13455,BELA CRUZ,PREFEITO,JOAO OSMAR ARAUJO FILHO,DEFERIDO,11,20/04/1960,-1,MASCULINO,CASADO(A),CE,-1,-1.0,NÃO ELEITO,BELA CRUZ - CE,1960-04-20,2009-01-01,48.73424657534247,1,1,0,1,-1e-06,2008,BELA CRUZ - 2008,JOAO OSMAR ARAUJO FILHO BELA CRUZ - 2008,BELA CRUZ,0.4567901234567901,0.30246913580246915,0.06790123456790123,12500.0,12500.0,ELIÉSIO ROCHA ADRIANO,15.0,2302305,824.4,Bela Cruz - CE,2302305 - 2008,30687.0,83178,16.0,22672.165,22672.165,0,0,2710.5288884543943,0.7388198585720338,0.7388198585720338,0.0005213934239254407,0
80,2008,1,CE,13455,BELA CRUZ,PREFEITO,PEDRO ROGERIO MORAIS,DEFERIDO,45,18/03/1964,-1,MASCULINO,CASADO(A),CE,-1,-1.0,ELEITO,BELA CRUZ - CE,1964-03-18,2009-01-01,44.821917808219176,1,1,1,1,-1e-06,2008,BELA CRUZ - 2008,PEDRO ROGERIO MORAIS BELA CRUZ - 2008,BELA CRUZ,0.4567901234567901,0.30246913580246915,0.06790123456790123,156576.49,156551.49,ELIÉSIO ROCHA ADRIANO,15.0,2302305,824.4,Bela Cruz - CE,2302305 - 2008,30687.0,83178,16.0,283994.24131206796,283948.89698206796,0,0,2710.5288884543943,9.254545615800435,9.253067976083292,0.0005213934239254407,0
